municipio_x,nome_mesorregiao,magreza_acentuada_pct,obesidade_pct,ano,nome_uf,codigo_municipio_seis_digitos
MARILUZ,Noroeste Paranaense,1.44,6.94,2021,Paraná,411510
MARINGA,Norte Central Paranaense,1.44,5.79,2021,Paraná,411520
MARIOPOLIS,Sudoeste Paranaense,1.18,6.47,2021,Paraná,411530
MARIPA,Oeste Paranaense,0.48,2.39,2021,Paraná,411535
MARMELEIRO,Sudoeste Paranaense,2.24,7.42,2021,Paraná,411540
MARQUINHO,Centro-Sul Paranaense,0.5,5.97,2021,Paraná,411545
MARUMBI,Norte Central Paranaense,0.0,1.85,2021,Paraná,411550
MATELANDIA,Oeste Paranaense,0.57,2.94,2021,Paraná,411560
MATINHOS,Metropolitana de Curitiba,4.38,16.71,2021,Paraná,411570
MATO RICO,Centro-Sul Paranaense,1.92,9.62,2021,Paraná,411573
MAUA DA SERRA,Norte Central Paranaense,1.26,4.85,2021,Paraná,411575
MEDIANEIRA,Oeste Paranaense,2.04,4.85,2021,Paraná,411580
MERCEDES,Oeste Paranaense,0.91,3.2,2021,Paraná,411585
MIRADOR,Noroeste Paranaense,3.7,0.0,2021,Paraná,411590
MIRASELVA,Norte Central Paranaense,2.27,47.73,2021,Paraná,411600
MISSAL,Oeste Paranaense,1.71,3.99,2021,Paraná,411605
MOREIRA SALES,Centro Ocidental Paranaense,0.38,5.92,2021,Paraná,411610
MORRETES,Metropolitana de Curitiba,0.0,5.93,2021,Paraná,411620
MUNHOZ DE MELO,Norte Central Paranaense,0.0,2.58,2021,Paraná,411630
NOSSA SENHORA DAS GRACAS,Norte Central Paranaense,2.04,24.49,2021,Paraná,411640
NOVA ALIANCA DO IVAI,Noroeste Paranaense,0.0,10.81,2021,Paraná,411650
NOVA AMERICA DA COLINA,Norte Pioneiro Paranaense,0.0,12.37,2021,Paraná,411660
NOVA AURORA,Oeste Paranaense,0.46,6.47,2021,Paraná,411670
NOVA CANTU,Centro Ocidental Paranaense,0.0,4.4,2021,Paraná,411680
NOVA ESPERANCA,Norte Central Paranaense,0.56,5.4,2021,Paraná,411690
NOVA ESPERANCA DO SUDOESTE,Sudoeste Paranaense,6.49,14.12,2021,Paraná,411695
NOVA FATIMA,Norte Pioneiro Paranaense,5.95,14.29,2021,Paraná,411700
NOVA LARANJEIRAS,Centro-Sul Paranaense,1.79,6.95,2021,Paraná,411705
NOVA LONDRINA,Noroeste Paranaense,0.85,2.98,2021,Paraná,411710
NOVA OLIMPIA,Noroeste Paranaense,2.27,8.33,2021,Paraná,411720
NOVA PRATA DO IGUACU,Sudoeste Paranaense,2.92,2.92,2021,Paraná,411725
NOVA SANTA BARBARA,Norte Pioneiro Paranaense,1.49,1.49,2021,Paraná,411721
NOVA SANTA ROSA,Oeste Paranaense,3.67,5.5,2021,Paraná,411722
NOVA TEBAS,Norte Central Paranaense,2.68,14.36,2021,Paraná,411727
NOVO ITACOLOMI,Norte Central Paranaense,1.06,24.47,2021,Paraná,411729
ORTIGUEIRA,Centro Oriental Paranaense,1.6,5.02,2021,Paraná,411730
OURIZONA,Norte Central Paranaense,0.0,9.26,2021,Paraná,411740
OURO VERDE DO OESTE,Oeste Paranaense,0.88,2.65,2021,Paraná,411745
PAICANDU,Norte Central Paranaense,1.48,5.04,2021,Paraná,411750
PALMAS,Centro-Sul Paranaense,6.52,5.4,2021,Paraná,411760
PALMEIRA,Centro Oriental Paranaense,1.19,4.45,2021,Paraná,411770
PALMITAL,Centro-Sul Paranaense,2.59,8.2,2021,Paraná,411780
PALOTINA,Oeste Paranaense,0.87,6.28,2021,Paraná,411790
PARAISO DO NORTE,Noroeste Paranaense,3.6,6.31,2021,Paraná,411800
PARANACITY,Noroeste Paranaense,0.8,6.77,2021,Paraná,411810
PARANAGUA,Metropolitana de Curitiba,1.45,6.08,2021,Paraná,411820
PARANAPOEMA,Noroeste Paranaense,2.8,10.28,2021,Paraná,411830
PARANAVAI,Noroeste Paranaense,1.72,5.43,2021,Paraná,411840
PATO BRAGADO,Oeste Paranaense,1.03,4.62,2021,Paraná,411845
PATO BRANCO,Sudoeste Paranaense,1.34,3.86,2021,Paraná,411850
PAULA FREITAS,Sudeste Paranaense,0.4,4.74,2021,Paraná,411860
PAULO FRONTIN,Sudeste Paranaense,1.12,5.62,2021,Paraná,411870
PEABIRU,Centro Ocidental Paranaense,2.82,10.89,2021,Paraná,411880
PEROBAL,Noroeste Paranaense,1.15,4.98,2021,Paraná,411885
PEROLA,Noroeste Paranaense,0.0,2.81,2021,Paraná,411890
PEROLA D'OESTE,Sudoeste Paranaense,1.15,3.45,2021,Paraná,411900
PIEN,Metropolitana de Curitiba,3.04,5.65,2021,Paraná,411910
PINHAIS,Metropolitana de Curitiba,1.34,4.81,2021,Paraná,411915
PINHAL DE SAO BENTO,Sudoeste Paranaense,0.85,2.54,2021,Paraná,411925
PINHALAO,Norte Pioneiro Paranaense,3.59,6.67,2021,Paraná,411920
PINHAO,Centro-Sul Paranaense,2.71,6.78,2021,Paraná,411930
PIRAI DO SUL,Centro Oriental Paranaense,2.44,4.72,2021,Paraná,411940
PIRAQUARA,Metropolitana de Curitiba,2.07,5.99,2021,Paraná,411950
PITANGA,Centro-Sul Paranaense,1.72,8.62,2021,Paraná,411960
PITANGUEIRAS,Norte Central Paranaense,0.54,12.97,2021,Paraná,411965
PLANALTINA DO PARANA,Noroeste Paranaense,3.67,0.92,2021,Paraná,411970
PLANALTO,Sudoeste Paranaense,0.21,5.54,2021,Paraná,411980
PONTA GROSSA,Centro Oriental Paranaense,1.67,6.76,2021,Paraná,411990
PONTAL DO PARANA,Metropolitana de Curitiba,0.0,13.79,2021,Paraná,411995
PORECATU,Norte Central Paranaense,0.48,6.73,2021,Paraná,412000
PORTO AMAZONAS,Metropolitana de Curitiba,1.56,10.16,2021,Paraná,412010
PORTO BARREIRO,Centro-Sul Paranaense,1.19,5.95,2021,Paraná,412015
PORTO RICO,Noroeste Paranaense,0.0,4.55,2021,Paraná,412020
PORTO VITORIA,Sudeste Paranaense,0.54,2.15,2021,Paraná,412030
PRADO FERREIRA,Norte Central Paranaense,12.5,0.0,2021,Paraná,412033
PRANCHITA,Sudoeste Paranaense,1.3,24.24,2021,Paraná,412035
PRESIDENTE CASTELO BRANCO,Norte Central Paranaense,3.85,11.54,2021,Paraná,412040
PRIMEIRO DE MAIO,Norte Central Paranaense,0.0,37.5,2021,Paraná,412050
PRUDENTOPOLIS,Sudeste Paranaense,0.84,3.91,2021,Paraná,412060
QUARTO CENTENARIO,Centro Ocidental Paranaense,2.67,16.0,2021,Paraná,412065
QUATIGUA,Norte Pioneiro Paranaense,2.4,6.0,2021,Paraná,412070
QUATRO BARRAS,Metropolitana de Curitiba,1.36,5.16,2021,Paraná,412080
QUATRO PONTES,Oeste Paranaense,0.79,1.57,2021,Paraná,412085
QUEDAS DO IGUACU,Centro-Sul Paranaense,1.48,4.75,2021,Paraná,412090
QUERENCIA DO NORTE,Noroeste Paranaense,0.93,5.59,2021,Paraná,412100
QUINTA DO SOL,Centro Ocidental Paranaense,8.7,13.04,2021,Paraná,412110
QUITANDINHA,Metropolitana de Curitiba,1.09,5.72,2021,Paraná,412120
RAMILANDIA,Oeste Paranaense,0.0,7.41,2021,Paraná,412125
RANCHO ALEGRE,Norte Pioneiro Paranaense,0.0,1.67,2021,Paraná,412130
RANCHO ALEGRE D'OESTE,Centro Ocidental Paranaense,0.83,8.33,2021,Paraná,412135
REALEZA,Sudoeste Paranaense,0.53,8.73,2021,Paraná,412140
REBOUCAS,Sudeste Paranaense,2.3,5.65,2021,Paraná,412150
RENASCENCA,Sudoeste Paranaense,1.23,9.88,2021,Paraná,412160
RESERVA,Centro Oriental Paranaense,0.65,5.33,2021,Paraná,412170
RESERVA DO IGUACU,Centro-Sul Paranaense,1.59,7.14,2021,Paraná,412175
RIBEIRAO CLARO,Norte Pioneiro Paranaense,2.87,7.47,2021,Paraná,412180
RIBEIRAO DO PINHAL,Norte Pioneiro Paranaense,0.0,7.96,2021,Paraná,412190
RIO AZUL,Sudeste Paranaense,1.03,7.41,2021,Paraná,412200
RIO BOM,Norte Central Paranaense,1.37,6.16,2021,Paraná,412210
RIO BONITO DO IGUACU,Centro-Sul Paranaense,4.51,9.03,2021,Paraná,412215
RIO BRANCO DO IVAI,Norte Central Paranaense,4.86,8.33,2021,Paraná,412217
RIO BRANCO DO SUL,Metropolitana de Curitiba,2.39,9.44,2021,Paraná,412220
RIO NEGRO,Metropolitana de Curitiba,0.8,4.51,2021,Paraná,412230
ROLANDIA,Norte Central Paranaense,1.38,4.51,2021,Paraná,412240
RONCADOR,Centro Ocidental Paranaense,2.56,9.46,2021,Paraná,412250
RONDON,Noroeste Paranaense,0.51,6.67,2021,Paraná,412260
ROSARIO DO IVAI,Norte Central Paranaense,1.36,4.52,2021,Paraná,412265
SABAUDIA,Norte Central Paranaense,1.56,3.13,2021,Paraná,412270
SALGADO FILHO,Sudoeste Paranaense,7.5,27.5,2021,Paraná,412280
SALTO DO ITARARE,Norte Pioneiro Paranaense,0.91,4.55,2021,Paraná,412290
SALTO DO LONTRA,Sudoeste Paranaense,2.28,7.41,2021,Paraná,412300
SANTA AMELIA,Norte Pioneiro Paranaense,0.0,0.0,2021,Paraná,412310
SANTA CECILIA DO PAVAO,Norte Pioneiro Paranaense,6.06,11.11,2021,Paraná,412320
SANTA CRUZ DE MONTE CASTELO,Noroeste Paranaense,4.41,2.94,2021,Paraná,412330
SANTA FE,Norte Central Paranaense,0.52,4.12,2021,Paraná,412340
SANTA HELENA,Oeste Paranaense,1.73,4.18,2021,Paraná,412350
SANTA INES,Norte Central Paranaense,0.0,23.08,2021,Paraná,412360
SANTA ISABEL DO IVAI,Noroeste Paranaense,0.58,12.14,2021,Paraná,412370
SANTA IZABEL DO OESTE,Sudoeste Paranaense,5.28,10.16,2021,Paraná,412380
SANTA LUCIA,Oeste Paranaense,1.63,5.43,2021,Paraná,412382
SANTA MARIA DO OESTE,Centro-Sul Paranaense,5.35,24.87,2021,Paraná,412385
SANTA MARIANA,Norte Pioneiro Paranaense,0.0,16.22,2021,Paraná,412390
SANTA MONICA,Noroeste Paranaense,0.0,5.26,2021,Paraná,412395
SANTA TEREZA DO OESTE,Oeste Paranaense,0.65,6.67,2021,Paraná,412402
SANTA TEREZINHA DE ITAIPU,Oeste Paranaense,1.53,5.44,2021,Paraná,412405
SANTANA DO ITARARE,Norte Pioneiro Paranaense,0.88,3.95,2021,Paraná,412400
SANTO ANTONIO DA PLATINA,Norte Pioneiro Paranaense,1.78,5.73,2021,Paraná,412410
SANTO ANTONIO DO CAIUA,Noroeste Paranaense,1.22,6.1,2021,Paraná,412420
SANTO ANTONIO DO PARAISO,Norte Pioneiro Paranaense,8.11,18.92,2021,Paraná,412430
SANTO ANTONIO DO SUDOESTE,Sudoeste Paranaense,1.35,2.16,2021,Paraná,412440
SANTO INACIO,Norte Central Paranaense,1.56,7.81,2021,Paraná,412450
SAO CARLOS DO IVAI,Noroeste Paranaense,2.14,5.56,2021,Paraná,412460
SAO JERONIMO DA SERRA,Norte Pioneiro Paranaense,4.49,5.77,2021,Paraná,412470
SAO JOAO,Sudoeste Paranaense,0.26,7.33,2021,Paraná,412480
SAO JOAO DO CAIUA,Noroeste Paranaense,5.69,11.38,2021,Paraná,412490
SAO JOAO DO IVAI,Norte Central Paranaense,1.8,5.86,2021,Paraná,412500
SAO JOAO DO TRIUNFO,Sudeste Paranaense,0.7,6.5,2021,Paraná,412510
SAO JORGE D'OESTE,Sudoeste Paranaense,0.92,5.81,2021,Paraná,412520
SAO JORGE DO IVAI,Norte Central Paranaense,3.33,6.67,2021,Paraná,412530
SAO JORGE DO PATROCINIO,Noroeste Paranaense,0.99,6.19,2021,Paraná,412535
SAO JOSE DA BOA VISTA,Norte Pioneiro Paranaense,0.56,8.38,2021,Paraná,412540
SAO JOSE DAS PALMEIRAS,Oeste Paranaense,2.17,6.52,2021,Paraná,412545
SAO JOSE DOS PINHAIS,Metropolitana de Curitiba,2.97,7.15,2021,Paraná,412550
SAO MANOEL DO PARANA,Noroeste Paranaense,2.67,12.0,2021,Paraná,412555
SAO MATEUS DO SUL,Sudeste Paranaense,1.7,4.38,2021,Paraná,412560
SAO MIGUEL DO IGUACU,Oeste Paranaense,0.82,5.73,2021,Paraná,412570
SAO PEDRO DO IGUACU,Oeste Paranaense,6.25,3.13,2021,Paraná,412575
SAO PEDRO DO IVAI,Norte Central Paranaense,0.32,8.71,2021,Paraná,412580
SAO PEDRO DO PARANA,Noroeste Paranaense,5.88,0.0,2021,Paraná,412590
SAO SEBASTIAO DA AMOREIRA,Norte Pioneiro Paranaense,2.65,1.77,2021,Paraná,412600
SAO TOME,Noroeste Paranaense,1.3,5.19,2021,Paraná,412610
SAPOPEMA,Norte Pioneiro Paranaense,0.77,11.49,2021,Paraná,412620
SARANDI,Norte Central Paranaense,1.64,3.76,2021,Paraná,412625
SAUDADE DO IGUACU,Sudoeste Paranaense,2.96,10.37,2021,Paraná,412627
SENGES,Centro Oriental Paranaense,1.09,6.33,2021,Paraná,412630
SERRANOPOLIS DO IGUACU,Oeste Paranaense,1.21,8.06,2021,Paraná,412635
SERTANEJA,Norte Pioneiro Paranaense,2.56,2.56,2021,Paraná,412640
SERTANOPOLIS,Norte Central Paranaense,3.47,9.72,2021,Paraná,412650
SIQUEIRA CAMPOS,Norte Pioneiro Paranaense,0.54,5.72,2021,Paraná,412660
SULINA,Sudoeste Paranaense,0.74,4.41,2021,Paraná,412665
TAMARANA,Norte Central Paranaense,3.76,5.72,2021,Paraná,412667
TAMBOARA,Noroeste Paranaense,0.0,15.91,2021,Paraná,412670
TAPEJARA,Noroeste Paranaense,2.49,6.47,2021,Paraná,412680
TAPIRA,Noroeste Paranaense,4.76,12.7,2021,Paraná,412690
TEIXEIRA SOARES,Sudeste Paranaense,3.61,5.01,2021,Paraná,412700
TELEMACO BORBA,Centro Oriental Paranaense,1.17,4.98,2021,Paraná,412710
TERRA BOA,Centro Ocidental Paranaense,0.55,6.31,2021,Paraná,412720
TERRA RICA,Noroeste Paranaense,1.68,6.53,2021,Paraná,412730
TERRA ROXA,Oeste Paranaense,1.12,4.28,2021,Paraná,412740
TIBAGI,Centro Oriental Paranaense,1.63,5.59,2021,Paraná,412750
TIJUCAS DO SUL,Metropolitana de Curitiba,2.45,5.59,2021,Paraná,412760
TOLEDO,Oeste Paranaense,0.74,3.27,2021,Paraná,412770
TOMAZINA,Norte Pioneiro Paranaense,0.6,3.57,2021,Paraná,412780
TRES BARRAS DO PARANA,Oeste Paranaense,39.49,4.46,2021,Paraná,412785
TUNAS DO PARANA,Metropolitana de Curitiba,3.59,7.18,2021,Paraná,412788
TUNEIRAS DO OESTE,Noroeste Paranaense,1.59,9.52,2021,Paraná,412790
TUPASSI,Oeste Paranaense,5.78,12.72,2021,Paraná,412795
TURVO,Centro-Sul Paranaense,1.49,6.72,2021,Paraná,412796
UBIRATA,Centro Ocidental Paranaense,1.96,6.27,2021,Paraná,412800
UMUARAMA,Noroeste Paranaense,1.3,5.11,2021,Paraná,412810
UNIAO DA VITORIA,Sudeste Paranaense,1.44,5.52,2021,Paraná,412820
UNIFLOR,Norte Central Paranaense,11.36,6.82,2021,Paraná,412830
URAI,Norte Pioneiro Paranaense,2.5,9.25,2021,Paraná,412840
VENTANIA,Centro Oriental Paranaense,1.7,6.38,2021,Paraná,412853
VERA CRUZ DO OESTE,Oeste Paranaense,1.01,8.59,2021,Paraná,412855
VERE,Sudoeste Paranaense,1.72,6.32,2021,Paraná,412860
VIRMOND,Centro-Sul Paranaense,8.5,12.5,2021,Paraná,412865
VITORINO,Sudoeste Paranaense,3.42,10.71,2021,Paraná,412870
WENCESLAU BRAZ,Norte Pioneiro Paranaense,1.88,8.0,2021,Paraná,412850
XAMBRE,Noroeste Paranaense,0.0,2.15,2021,Paraná,412880
ACEGUA,Sudoeste Rio-grandense,0.0,9.25,2021,Rio Grande do Sul,430003
AGUA SANTA,Noroeste Rio-grandense,1.08,5.38,2021,Rio Grande do Sul,430005
AGUDO,Centro Ocidental Rio-grandense,0.0,5.92,2021,Rio Grande do Sul,430010
AJURICABA,Noroeste Rio-grandense,0.86,6.03,2021,Rio Grande do Sul,430020
ALECRIM,Noroeste Rio-grandense,0.0,10.64,2021,Rio Grande do Sul,430030
ALEGRETE,Sudoeste Rio-grandense,0.31,5.56,2021,Rio Grande do Sul,430040
ALEGRIA,Noroeste Rio-grandense,2.53,6.33,2021,Rio Grande do Sul,430045
ALMIRANTE TAMANDARE DO SUL,Noroeste Rio-grandense,2.04,2.04,2021,Rio Grande do Sul,430047
ALPESTRE,Noroeste Rio-grandense,3.52,6.53,2021,Rio Grande do Sul,430050
ALTO ALEGRE,Noroeste Rio-grandense,3.33,3.33,2021,Rio Grande do Sul,430055
ALTO FELIZ,Metropolitana de Porto Alegre,1.79,14.29,2021,Rio Grande do Sul,430057
ALVORADA,Metropolitana de Porto Alegre,0.86,4.38,2021,Rio Grande do Sul,430060
AMARAL FERRADOR,Sudeste Rio-grandense,1.89,22.64,2021,Rio Grande do Sul,430063
AMETISTA DO SUL,Noroeste Rio-grandense,3.41,7.95,2021,Rio Grande do Sul,430064
ANDRE DA ROCHA,Nordeste Rio-grandense,2.13,2.13,2021,Rio Grande do Sul,430066
ANTA GORDA,Nordeste Rio-grandense,1.79,6.25,2021,Rio Grande do Sul,430070
ANTONIO PRADO,Nordeste Rio-grandense,4.08,4.08,2021,Rio Grande do Sul,430080
ARAMBARE,Metropolitana de Porto Alegre,1.45,13.04,2021,Rio Grande do Sul,430085
ARARICA,Metropolitana de Porto Alegre,2.38,11.9,2021,Rio Grande do Sul,430087
ARATIBA,Noroeste Rio-grandense,0.0,4.76,2021,Rio Grande do Sul,430090
ARROIO DO MEIO,Centro Oriental Rio-grandense,2.12,4.23,2021,Rio Grande do Sul,430100
ARROIO DO PADRE,Sudeste Rio-grandense,0.0,8.11,2021,Rio Grande do Sul,430107
ARROIO DO SAL,Metropolitana de Porto Alegre,0.0,1.8,2021,Rio Grande do Sul,430105
ARROIO DO TIGRE,Centro Oriental Rio-grandense,0.51,8.59,2021,Rio Grande do Sul,430120
ARROIO DOS RATOS,Metropolitana de Porto Alegre,1.06,2.13,2021,Rio Grande do Sul,430110
ARROIO GRANDE,Sudeste Rio-grandense,1.22,11.95,2021,Rio Grande do Sul,430130
ARVOREZINHA,Nordeste Rio-grandense,0.29,6.61,2021,Rio Grande do Sul,430140
AUGUSTO PESTANA,Noroeste Rio-grandense,3.45,12.07,2021,Rio Grande do Sul,430150
AUREA,Noroeste Rio-grandense,0.0,7.81,2021,Rio Grande do Sul,430155
BAGE,Sudoeste Rio-grandense,0.89,4.07,2021,Rio Grande do Sul,430160
BALNEARIO PINHAL,Metropolitana de Porto Alegre,7.5,7.5,2021,Rio Grande do Sul,430163
BARAO,Metropolitana de Porto Alegre,0.0,11.36,2021,Rio Grande do Sul,430165
BARAO DE COTEGIPE,Noroeste Rio-grandense,4.43,9.49,2021,Rio Grande do Sul,430170
BARAO DO TRIUNFO,Metropolitana de Porto Alegre,0.0,25.0,2021,Rio Grande do Sul,430175
BARRA DO GUARITA,Noroeste Rio-grandense,1.61,5.22,2021,Rio Grande do Sul,430185
BARRA DO QUARAI,Sudoeste Rio-grandense,3.54,6.19,2021,Rio Grande do Sul,430187
BARRA DO RIBEIRO,Metropolitana de Porto Alegre,4.39,6.58,2021,Rio Grande do Sul,430190
BARRA DO RIO AZUL,Noroeste Rio-grandense,12.5,8.33,2021,Rio Grande do Sul,430192
BARRA FUNDA,Noroeste Rio-grandense,0.0,6.67,2021,Rio Grande do Sul,430195
BARRACAO,Noroeste Rio-grandense,1.89,1.89,2021,Rio Grande do Sul,430180
BARROS CASSAL,Noroeste Rio-grandense,2.08,7.69,2021,Rio Grande do Sul,430200
BENJAMIN CONSTANT DO SUL,Noroeste Rio-grandense,0.0,0.0,2021,Rio Grande do Sul,430205
BENTO GONCALVES,Nordeste Rio-grandense,1.12,6.87,2021,Rio Grande do Sul,430210
BOA VISTA DAS MISSOES,Noroeste Rio-grandense,2.94,8.82,2021,Rio Grande do Sul,430215
BOA VISTA DO BURICA,Noroeste Rio-grandense,0.53,4.81,2021,Rio Grande do Sul,430220
BOA VISTA DO CADEADO,Noroeste Rio-grandense,1.54,0.0,2021,Rio Grande do Sul,430222
BOA VISTA DO INCRA,Noroeste Rio-grandense,0.0,2.41,2021,Rio Grande do Sul,430223
BOA VISTA DO SUL,Nordeste Rio-grandense,0.0,0.0,2021,Rio Grande do Sul,430225
BOM JESUS,Nordeste Rio-grandense,1.48,3.53,2021,Rio Grande do Sul,430230
BOM PRINCIPIO,Metropolitana de Porto Alegre,1.52,1.52,2021,Rio Grande do Sul,430235
BOM PROGRESSO,Noroeste Rio-grandense,2.7,10.81,2021,Rio Grande do Sul,430237
BOM RETIRO DO SUL,Centro Oriental Rio-grandense,0.8,6.17,2021,Rio Grande do Sul,430240
BOQUEIRAO DO LEAO,Centro Oriental Rio-grandense,0.0,4.19,2021,Rio Grande do Sul,430245
BOSSOROCA,Noroeste Rio-grandense,9.68,9.68,2021,Rio Grande do Sul,430250
BOZANO,Noroeste Rio-grandense,0.0,4.26,2021,Rio Grande do Sul,430258
BRAGA,Noroeste Rio-grandense,3.85,0.0,2021,Rio Grande do Sul,430260
BROCHIER,Metropolitana de Porto Alegre,0.0,2.86,2021,Rio Grande do Sul,430265
BUTIA,Metropolitana de Porto Alegre,4.97,13.98,2021,Rio Grande do Sul,430270
CACAPAVA DO SUL,Sudeste Rio-grandense,2.23,13.39,2021,Rio Grande do Sul,430280
CACEQUI,Centro Ocidental Rio-grandense,2.54,20.05,2021,Rio Grande do Sul,430290
CACHOEIRA DO SUL,Centro Oriental Rio-grandense,1.51,7.75,2021,Rio Grande do Sul,430300
CACHOEIRINHA,Metropolitana de Porto Alegre,1.02,5.59,2021,Rio Grande do Sul,430310
CACIQUE DOBLE,Noroeste Rio-grandense,0.0,3.77,2021,Rio Grande do Sul,430320
CAIBATE,Noroeste Rio-grandense,1.22,5.49,2021,Rio Grande do Sul,430330
CAICARA,Noroeste Rio-grandense,1.89,3.77,2021,Rio Grande do Sul,430340
CAMAQUA,Metropolitana de Porto Alegre,2.78,12.18,2021,Rio Grande do Sul,430350
CAMARGO,Noroeste Rio-grandense,0.0,2.47,2021,Rio Grande do Sul,430355
CAMBARA DO SUL,Nordeste Rio-grandense,3.52,12.89,2021,Rio Grande do Sul,430360
CAMPESTRE DA SERRA,Nordeste Rio-grandense,4.35,0.0,2021,Rio Grande do Sul,430367
CAMPINA DAS MISSOES,Noroeste Rio-grandense,0.0,7.69,2021,Rio Grande do Sul,430370
CAMPINAS DO SUL,Noroeste Rio-grandense,1.75,7.89,2021,Rio Grande do Sul,430380
CAMPO BOM,Metropolitana de Porto Alegre,0.28,4.97,2021,Rio Grande do Sul,430390
CAMPO NOVO,Noroeste Rio-grandense,1.33,6.67,2021,Rio Grande do Sul,430400
CAMPOS BORGES,Noroeste Rio-grandense,0.0,24.24,2021,Rio Grande do Sul,430410
CANDELARIA,Centro Oriental Rio-grandense,1.27,5.72,2021,Rio Grande do Sul,430420
CANDIDO GODOI,Noroeste Rio-grandense,2.04,4.08,2021,Rio Grande do Sul,430430
CANDIOTA,Sudeste Rio-grandense,0.0,5.62,2021,Rio Grande do Sul,430435
CANELA,Metropolitana de Porto Alegre,0.94,3.77,2021,Rio Grande do Sul,430440
CANGUCU,Sudeste Rio-grandense,2.89,8.95,2021,Rio Grande do Sul,430450
CANOAS,Metropolitana de Porto Alegre,0.99,5.75,2021,Rio Grande do Sul,430460
CANUDOS DO VALE,Centro Oriental Rio-grandense,0.0,27.27,2021,Rio Grande do Sul,430461
CAPAO BONITO DO SUL,Nordeste Rio-grandense,15.38,15.38,2021,Rio Grande do Sul,430462
CAPAO DA CANOA,Metropolitana de Porto Alegre,2.93,8.63,2021,Rio Grande do Sul,430463
CAPAO DO CIPO,Centro Ocidental Rio-grandense,3.23,8.06,2021,Rio Grande do Sul,430465
CAPAO DO LEAO,Sudeste Rio-grandense,2.33,7.78,2021,Rio Grande do Sul,430466
CAPELA DE SANTANA,Metropolitana de Porto Alegre,3.05,8.81,2021,Rio Grande do Sul,430468
CAPITAO,Centro Oriental Rio-grandense,0.0,2.78,2021,Rio Grande do Sul,430469
CAPIVARI DO SUL,Metropolitana de Porto Alegre,2.6,7.79,2021,Rio Grande do Sul,430467
CARAA,Metropolitana de Porto Alegre,0.0,6.99,2021,Rio Grande do Sul,430471
CARAZINHO,Noroeste Rio-grandense,0.82,8.24,2021,Rio Grande do Sul,430470
CARLOS BARBOSA,Nordeste Rio-grandense,0.0,0.0,2021,Rio Grande do Sul,430480
CARLOS GOMES,Noroeste Rio-grandense,7.69,0.0,2021,Rio Grande do Sul,430485
CASCA,Noroeste Rio-grandense,2.83,4.72,2021,Rio Grande do Sul,430490
CASEIROS,Noroeste Rio-grandense,2.86,10.0,2021,Rio Grande do Sul,430495
CATUIPE,Noroeste Rio-grandense,1.15,10.92,2021,Rio Grande do Sul,430500
CAXIAS DO SUL,Nordeste Rio-grandense,1.25,4.94,2021,Rio Grande do Sul,430510
CENTENARIO,Noroeste Rio-grandense,6.25,2.08,2021,Rio Grande do Sul,430511
CERRITO,Sudeste Rio-grandense,2.98,8.93,2021,Rio Grande do Sul,430512
CERRO BRANCO,Centro Oriental Rio-grandense,0.81,5.69,2021,Rio Grande do Sul,430513
CERRO GRANDE,Noroeste Rio-grandense,0.0,4.26,2021,Rio Grande do Sul,430515
CERRO GRANDE DO SUL,Metropolitana de Porto Alegre,3.17,7.94,2021,Rio Grande do Sul,430517
CERRO LARGO,Noroeste Rio-grandense,2.47,4.32,2021,Rio Grande do Sul,430520
CHAPADA,Noroeste Rio-grandense,1.74,3.49,2021,Rio Grande do Sul,430530
CHARQUEADAS,Metropolitana de Porto Alegre,1.19,7.94,2021,Rio Grande do Sul,430535
CHARRUA,Noroeste Rio-grandense,0.0,2.17,2021,Rio Grande do Sul,430537
CHIAPETTA,Noroeste Rio-grandense,8.43,9.64,2021,Rio Grande do Sul,430540
CHUI,Sudeste Rio-grandense,0.0,10.17,2021,Rio Grande do Sul,430543
CHUVISCA,Metropolitana de Porto Alegre,0.0,5.95,2021,Rio Grande do Sul,430544
CIDREIRA,Metropolitana de Porto Alegre,3.0,10.0,2021,Rio Grande do Sul,430545
CIRIACO,Noroeste Rio-grandense,1.59,9.52,2021,Rio Grande do Sul,430550
COLINAS,Centro Oriental Rio-grandense,0.0,2.78,2021,Rio Grande do Sul,430558
COLORADO,Noroeste Rio-grandense,0.0,8.33,2021,Rio Grande do Sul,430560
CONDOR,Noroeste Rio-grandense,0.53,4.28,2021,Rio Grande do Sul,430570
CONSTANTINA,Noroeste Rio-grandense,2.5,10.0,2021,Rio Grande do Sul,430580
COQUEIRO BAIXO,Centro Oriental Rio-grandense,0.0,6.25,2021,Rio Grande do Sul,430583
COQUEIROS DO SUL,Noroeste Rio-grandense,0.0,6.9,2021,Rio Grande do Sul,430585
CORONEL BARROS,Noroeste Rio-grandense,0.0,2.78,2021,Rio Grande do Sul,430587
CORONEL BICACO,Noroeste Rio-grandense,1.92,4.81,2021,Rio Grande do Sul,430590
CORONEL PILAR,Nordeste Rio-grandense,0.0,5.0,2021,Rio Grande do Sul,430593
COTIPORA,Nordeste Rio-grandense,0.0,4.55,2021,Rio Grande do Sul,430595
COXILHA,Noroeste Rio-grandense,0.0,10.0,2021,Rio Grande do Sul,430597
CRISSIUMAL,Noroeste Rio-grandense,1.03,10.31,2021,Rio Grande do Sul,430600
